Title,Year,Genre,Rating,Revenue (Millions),Budget (Millions),Director
Movie 7217,2018,Action,8.824546474575406,225.2394149099304,107.71290295032227,Director 7217
Movie 7218,2012,Comedy,8.77012325171317,67.66324025477722,87.4594806415034,Director 7218
Movie 7219,2014,Comedy,3.938191847523919,0.0,0.0,Director 7219
Movie 7220,2018,Thriller,9.913623117972538,30.551191256549476,235.90030094278725,Director 7220
Movie 7221,2018,Comedy,9.743788334453258,180.78582530872728,45.434711148170464,Director 7221
Movie 7222,2018,Comedy,6.196582627753202,454.24856441905774,230.9708952242133,Director 7222
Movie 7223,2020,Drama,6.134748531691811,414.4358974637843,85.41778997117882,Director 7223
Movie 7224,2018,Thriller,2.8156145565909263,323.3822291738213,97.10284721482282,Director 7224
Movie 7225,2014,Thriller,4.84590105968735,22.368827958580013,0.0,Director 7225
Movie 7226,2020,Action,7.355129045600022,313.5340448185868,259.1162449908311,Director 7226
Movie 7227,2018,Action,3.9008857628451823,302.74444178878264,10.953505674444571,Director 7227
Movie 7228,2012,Thriller,3.6425877746668434,44.265052408645104,0.0,Director 7228
Movie 7229,2010,Drama,6.560542302644758,64.38528936504947,0.0,Director 7229
Movie 7230,2016,Comedy,4.086230340976975,322.62086159354703,0.0,Director 7230
Movie 7231,2018,Action,7.402025831152365,243.65228686703847,232.7944066343099,Director 7231
Movie 7232,2012,Comedy,3.3716516915603383,278.029382139226,149.15782871799505,Director 7232
Movie 7233,2020,Action,3.814484896054684,230.0134783061741,270.9292150714842,Director 7233
Movie 7234,2010,Comedy,5.315890113911923,348.4530120755712,156.5069272447106,Director 7234
Movie 7235,2014,Thriller,2.849732970900569,431.8684187023698,34.67846399857217,Director 7235
Movie 7236,2012,Comedy,3.8525257696797306,381.6255423826684,130.6048348060845,Director 7236
Movie 7237,2010,Drama,3.882082220530056,398.581166848368,43.74995700022728,Director 7237
Movie 7238,2020,Comedy,6.281152793761338,0.0,97.74476202548672,Director 7238
Movie 7239,2018,Action,9.740562989772036,127.98538225066696,0.0,Director 7239
Movie 7240,2018,Thriller,7.372552168664535,495.4953446624479,91.71667703394216,Director 7240
Movie 7241,2018,Comedy,1.6294601678241096,0.5881756197791717,252.91135222902057,Director 7241
Movie 7242,2018,Drama,4.624976598439451,348.4034032483036,35.09670696593142,Director 7242
Movie 7243,2020,Drama,9.647741965666098,349.83649581208107,83.63391560852972,Director 7243
Movie 7244,2016,Comedy,2.1196494461882427,0.0,190.22912261558048,Director 7244
Movie 7245,2010,Action,5.653673441187082,239.25382941568847,19.77832798960479,Director 7245
Movie 7246,2016,Thriller,1.875863345455786,143.71288658398683,165.33609704611496,Director 7246
Movie 7247,2014,Drama,6.72763850751125,133.0283188295752,247.0473390076424,Director 7247
Movie 7248,2020,Action,6.103744441594632,406.9595740199543,67.11385494174093,Director 7248
Movie 7249,2016,Comedy,1.0194745734914044,407.4009586909808,112.29329952911225,Director 7249
Movie 7250,2016,Action,4.05451903067749,90.322006748696,174.7559854940896,Director 7250
Movie 7251,2016,Comedy,8.339063643497306,380.0273990295488,53.38924629484953,Director 7251
Movie 7252,2020,Action,1.347276865322902,127.94495023977775,6.802802971358048,Director 7252
Movie 7253,2020,Thriller,1.0148185046035536,236.1922629573504,0.0,Director 7253
Movie 7254,2012,Thriller,7.415216902561378,0.0,87.38217046128062,Director 7254
Movie 7255,2020,Drama,1.6078083158402634,199.47092274422653,0.0,Director 7255
Movie 7256,2018,Thriller,7.959152745369544,477.6025550807867,47.664801144257495,Director 7256
Movie 7257,2020,Thriller,6.868434923233279,245.63898316253125,64.46131940348519,Director 7257
Movie 7258,2016,Drama,9.840292264294982,478.7844681194931,0.0,Director 7258
Movie 7259,2018,Thriller,5.346017495682031,266.974895895725,273.34848300949653,Director 7259
Movie 7260,2014,Thriller,3.53509016905653,310.0668224158006,179.5376641104396,Director 7260
Movie 7261,2012,Drama,6.983877912895163,492.0554046163188,216.81488872458849,Director 7261
Movie 7262,2016,Thriller,7.331777716413257,118.34648942766265,0.0,Director 7262
Movie 7263,2020,Drama,3.7808214084920233,1.8063294980525697,0.0,Director 7263
Movie 7264,2012,Drama,1.4264035179945913,252.5102778011631,168.17575844627282,Director 7264
Movie 7265,2018,Comedy,8.566564823005653,7.236443251554718,119.8362329480358,Director 7265
Movie 7266,2020,Thriller,1.2097591028879866,68.23978929945359,217.8646848485381,Director 7266
Movie 7267,2016,Drama,2.1600781888306457,257.0399143041749,0.0,Director 7267
Movie 7268,2012,Comedy,8.524840579813194,76.04563296325452,123.58113482901749,Director 7268
Movie 7269,2012,Drama,7.649089505891345,109.39435478944056,93.626826963989,Director 7269
Movie 7270,2016,Drama,7.02095722265471,358.1929270546524,273.4201067728056,Director 7270
Movie 7271,2020,Action,4.387202616648798,368.14429749540255,0.0,Director 7271
Movie 7272,2020,Thriller,2.5354411767346687,422.9193427689811,91.34339790300646,Director 7272
Movie 7273,2012,Drama,2.399091219406557,103.56009952143202,0.0,Director 7273
Movie 7274,2012,Comedy,2.264355646463092,298.3993937059512,156.2204667840378,Director 7274
Movie 7275,2016,Comedy,2.0050405737668107,8.30647809933511,0.0,Director 7275
Movie 7276,2014,Comedy,9.647546229291496,0.0,0.0,Director 7276
Movie 7277,2016,Thriller,1.5764766477877168,299.7323154050739,106.09497455629912,Director 7277
Movie 7278,2014,Drama,2.186309267522476,226.9988947546342,11.10579775032194,Director 7278
Movie 7279,2020,Thriller,5.658282370602471,159.19686092866428,41.75555585968581,Director 7279
Movie 7280,2020,Comedy,3.482005531757338,57.11907239555413,204.11416252249848,Director 7280
Movie 7281,2012,Drama,3.847216962919077,252.81224482536123,19.14451857738237,Director 7281
Movie 7282,2018,Comedy,4.951977070207973,164.80542464335326,103.87805942952856,Director 7282
Movie 7283,2012,Drama,1.2188624765827238,287.6066190224351,292.5090579648106,Director 7283
Movie 7284,2020,Comedy,2.732119856878589,448.2868060427972,36.13328186781612,Director 7284
Movie 7285,2018,Drama,2.3473852991876747,223.1917280551644,284.74100811590785,Director 7285
Movie 7286,2010,Thriller,4.841317265907604,395.1584232479282,270.9396034261077,Director 7286
Movie 7287,2016,Comedy,3.4808533940277133,389.8789169454215,73.86755194276634,Director 7287
Movie 7288,2016,Comedy,3.1085029640730344,385.1938162669368,99.22904852505482,Director 7288
Movie 7289,2018,Drama,9.863056336310713,460.2447555930359,144.2551032350132,Director 7289
Movie 7290,2014,Drama,4.885785806591704,61.45978557833563,106.73421671411552,Director 7290
Movie 7291,2016,Action,9.177190949792925,426.52979149907696,0.0,Director 7291
Movie 7292,2018,Action,9.907175568200348,5.211397222193405,0.0,Director 7292
Movie 7293,2018,Drama,7.935554405032229,32.848881021884,75.72965538351463,Director 7293
Movie 7294,2014,Comedy,3.4056784879965174,37.44322787747569,1.7546006261447644,Director 7294
Movie 7295,2014,Thriller,9.134594160617088,104.47377178484578,93.84617804019804,Director 7295
Movie 7296,2010,Comedy,6.868441015530983,292.3401633522828,4.018718688659234,Director 7296
Movie 7297,2014,Thriller,1.0363716735396302,483.545744319808,0.0,Director 7297
Movie 7298,2012,Drama,2.438347870379713,0.0,131.47969941440337,Director 7298
Movie 7299,2014,Thriller,5.894668242158992,97.32851841537996,262.4439963426707,Director 7299
Movie 7300,2020,Comedy,6.500399443601163,148.57986863202314,0.0,Director 7300
Movie 7301,2018,Action,1.4237056621691515,354.41221175893423,80.54387560293912,Director 7301
Movie 7302,2012,Action,7.786895287266377,458.237289297348,262.29532488013666,Director 7302
Movie 7303,2012,Thriller,2.097587765423745,399.7207878236543,231.54130293759755,Director 7303
Movie 7304,2018,Thriller,2.280409063300993,391.81675674584176,289.11081965322546,Director 7304
Movie 7305,2016,Drama,1.805821676584043,443.1915586886689,96.59062319595216,Director 7305
Movie 7306,2018,Comedy,9.976067892697,26.77001409558808,0.0,Director 7306
Movie 7307,2018,Thriller,9.657377826840026,459.702785827141,138.14453929804964,Director 7307
Movie 7308,2016,Drama,9.997223169637246,0.0,15.646219417114663,Director 7308
Movie 7309,2016,Action,8.25278937490253,139.83429792695068,206.9244622094938,Director 7309
Movie 7310,2020,Drama,5.195913887530762,364.6826462588306,247.87043621586184,Director 7310
Movie 7311,2012,Action,7.191158705336791,325.2875203234467,96.75189912798425,Director 7311
Movie 7312,2018,Comedy,9.04617756800718,298.82327528739467,179.8823026538164,Director 7312
Movie 7313,2016,Action,9.010490846713653,199.16122552697624,149.8740390757379,Director 7313
Movie 7314,2014,Action,3.2816217089419317,0.0,37.46316487768394,Director 7314
Movie 7315,2020,Drama,9.28464812155515,147.4365659518186,22.668299011283462,Director 7315
Movie 7316,2016,Thriller,5.252757862658688,321.7901880936895,101.74313942016896,Director 7316
Movie 7317,2014,Comedy,7.481814089586191,97.60782368992484,257.31486158942164,Director 7317
Movie 7318,2012,Thriller,4.318237627192065,400.9417657869798,179.7300226640525,Director 7318
Movie 7319,2014,Drama,4.174312500005721,422.93444922397777,156.79807285314217,Director 7319
Movie 7320,2018,Drama,5.324837811415627,123.59129084131352,228.2437265000691,Director 7320
Movie 7321,2012,Action,1.2790750365451675,111.62207294854264,185.89213533257703,Director 7321
Movie 7322,2012,Action,6.087452815992595,357.33079479869457,179.84835808879882,Director 7322
Movie 7323,2018,Action,3.0043930579895832,482.9538665657551,217.3019589655051,Director 7323
Movie 7324,2020,Action,6.412328379816716,204.5611200965457,17.867240186619384,Director 7324
Movie 7325,2016,Thriller,6.7302513983800845,255.8607416951416,271.57736367651506,Director 7325
Movie 7326,2014,Action,6.486377750542443,359.9731256000084,287.65024400535606,Director 7326
Movie 7327,2018,Comedy,8.313165535815052,349.0055312875189,0.0,Director 7327
Movie 7328,2020,Drama,5.950266098564877,249.95038870920055,286.7349735454206,Director 7328
Movie 7329,2012,Thriller,3.458611215232728,243.9525919192842,0.0,Director 7329
Movie 7330,2012,Thriller,1.9613983047152657,406.8942143210044,0.0,Director 7330
Movie 7331,2016,Thriller,6.4741187933442585,419.19512221720765,69.04374011034275,Director 7331
Movie 7332,2014,Action,7.335930215086253,440.1094331428277,0.0,Director 7332
Movie 7333,2014,Drama,9.818676153119434,189.8958440401612,0.0,Director 7333
Movie 7334,2014,Thriller,2.4310650746687497,232.48281310006087,171.1063613425735,Director 7334
Movie 7335,2014,Drama,5.63169313436485,307.3711659668614,252.33775168887135,Director 7335
Movie 7336,2018,Action,6.900823590490787,16.408155725383438,152.7354812337647,Director 7336
Movie 7337,2012,Action,5.047288314610693,0.0,0.0,Director 7337
Movie 7338,2010,Drama,9.381644259396568,326.78419257647766,0.0,Director 7338
Movie 7339,2018,Comedy,1.7879710868919887,0.0,0.0,Director 7339
Movie 7340,2016,Action,7.605467313018936,338.9912981641679,104.74881593115607,Director 7340
Movie 7341,2012,Thriller,3.653285298128631,13.606813421253108,140.27977705913943,Director 7341
Movie 7342,2018,Comedy,9.845983401268676,342.10319540727187,119.40704245299432,Director 7342
Movie 7343,2012,Drama,5.832840008206244,349.3706437100356,88.92983007191299,Director 7343
Movie 7344,2018,Thriller,5.874629071985453,152.7044761678711,0.0,Director 7344
Movie 7345,2012,Thriller,1.363277259014974,35.1183755368573,0.0,Director 7345
Movie 7346,2018,Drama,2.950038840537766,412.40926246694994,186.54881792460495,Director 7346
Movie 7347,2016,Comedy,7.073111878930751,489.71611676418536,273.88813946951933,Director 7347
Movie 7348,2018,Action,4.612949348966524,143.2831732779438,233.4018171846552,Director 7348
Movie 7349,2018,Action,9.3887491813431,0.0,194.16194038463857,Director 7349
Movie 7350,2012,Action,7.945308514606844,0.0,76.58632385893605,Director 7350
Movie 7351,2010,Drama,2.306932451907752,66.91284871046231,164.6632630122253,Director 7351
Movie 7352,2010,Thriller,4.361367633287999,167.32889508420422,0.0,Director 7352
Movie 7353,2014,Action,3.4998040345961448,160.7859981750275,163.64252252263356,Director 7353
Movie 7354,2016,Thriller,7.149484258100843,495.5212708281001,21.80077459234937,Director 7354
Movie 7355,2014,Drama,6.737435737828705,164.47634996578412,80.05817234687416,Director 7355
Movie 7356,2020,Action,8.712097502062678,36.56248283340646,203.79106052578203,Director 7356
Movie 7357,2016,Thriller,7.725245266992104,342.7365220890744,47.86951870087316,Director 7357
Movie 7358,2018,Comedy,4.94534511812358,470.850662188845,134.35547666161182,Director 7358
Movie 7359,2014,Comedy,8.993419530440537,24.080554173567265,151.37147721194165,Director 7359
Movie 7360,2020,Action,4.445991823682177,231.6502863686397,246.34774915390443,Director 7360
Movie 7361,2016,Comedy,1.3841596358818051,51.43723198485962,242.8938843676713,Director 7361
Movie 7362,2020,Comedy,5.249716235343546,29.442869666746617,99.18272751866525,Director 7362
Movie 7363,2018,Drama,4.809333405052037,287.5466828351746,0.0,Director 7363
Movie 7364,2016,Action,7.63030915738424,395.9138566909357,246.1908253629824,Director 7364
Movie 7365,2012,Thriller,1.6927398288488986,324.1275086492278,0.0,Director 7365
Movie 7366,2010,Thriller,4.741714457620424,210.75963075719216,211.56413533275665,Director 7366
Movie 7367,2020,Comedy,6.618148898556406,266.9317648028153,94.32963062188256,Director 7367
Movie 7368,2020,Action,6.575327221470784,80.93332624018632,0.0,Director 7368
Movie 7369,2018,Drama,1.222987553228025,214.19589862296465,97.64673406292542,Director 7369
Movie 7370,2010,Action,3.3803130422272925,263.1400815816179,0.0,Director 7370
Movie 7371,2018,Thriller,5.184276971153297,271.84873690120435,213.91626569798396,Director 7371
Movie 7372,2012,Thriller,5.008765922278392,102.35956486065666,289.4537817983903,Director 7372
Movie 7373,2014,Drama,3.149003726987012,104.81929342756452,0.0,Director 7373
Movie 7374,2010,Drama,3.2382851848847345,330.3897052793314,0.0,Director 7374
Movie 7375,2016,Thriller,5.568908208878187,147.09434421393368,0.0,Director 7375
Movie 7376,2010,Comedy,1.3064848460011027,76.85032480500522,288.90602539649194,Director 7376
Movie 7377,2016,Comedy,8.509660214123649,425.7607090132192,273.7299034252646,Director 7377
Movie 7378,2014,Drama,6.580531876582892,335.98042140763835,198.3329763870489,Director 7378
Movie 7379,2018,Action,8.065650373235691,375.5619823779006,258.47713396994953,Director 7379
Movie 7380,2016,Thriller,6.732220923619416,73.3855486432074,179.72829915122088,Director 7380
Movie 7381,2020,Drama,2.95902353292217,241.92211060278052,0.0,Director 7381
Movie 7382,2014,Action,6.9102389018734645,420.2973581228225,289.38617631227334,Director 7382
Movie 7383,2018,Drama,9.12848322030017,401.9425561779487,135.4760739534376,Director 7383
Movie 7384,2018,Action,8.114032004294295,269.29113373282246,29.083291398277936,Director 7384
Movie 7385,2020,Action,9.226309996716122,23.228797146904228,204.70825479928072,Director 7385
Movie 7386,2016,Thriller,3.998847873848841,265.2064817623362,154.67887382702492,Director 7386
Movie 7387,2020,Action,1.2058734533976236,92.6611915607042,118.0734754439902,Director 7387
Movie 7388,2018,Thriller,8.742586212082859,17.774332066855678,20.8769544990719,Director 7388
Movie 7389,2020,Comedy,7.841269475194775,385.5132534565852,43.1217812471686,Director 7389
Movie 7390,2012,Comedy,5.151174600878164,0.0,41.86574967947615,Director 7390
Movie 7391,2018,Thriller,8.44107306442833,322.1110977669688,0.0,Director 7391
Movie 7392,2016,Comedy,1.0991063838563953,287.1674702486752,277.97440884618123,Director 7392
Movie 7393,2020,Thriller,1.995990189456656,182.09618642090996,124.18148597741283,Director 7393
Movie 7394,2018,Thriller,6.035640671192715,202.50284621626204,187.05459155225049,Director 7394
Movie 7395,2014,Drama,7.022733103852634,139.1198820620415,0.0,Director 7395
Movie 7396,2016,Comedy,7.742402530761118,371.1754349854368,175.4625118685846,Director 7396
Movie 7397,2010,Drama,3.919090740901152,246.5078013682637,0.0,Director 7397
Movie 7398,2020,Comedy,3.450658472942588,364.6935332922753,256.82708720961193,Director 7398
Movie 7399,2014,Thriller,8.40303955133313,422.7801936406747,9.419656062395148,Director 7399
Movie 7400,2014,Thriller,6.204681497545099,198.13551593003717,0.0,Director 7400
Movie 7401,2010,Drama,1.5769245179667082,473.2850499459606,206.86040188017853,Director 7401
Movie 7402,2010,Action,8.684607807691753,266.76978834351456,41.38801879329321,Director 7402
Movie 7403,2010,Thriller,3.79878294989407,85.33779115184737,142.33622441049226,Director 7403
Movie 7404,2014,Action,5.153783918769391,59.66348813848478,47.388358920713415,Director 7404
Movie 7405,2020,Thriller,5.954314619805819,489.5979323137082,224.62366753995985,Director 7405
Movie 7406,2016,Thriller,8.329872287888104,390.3658453300396,112.89973079593594,Director 7406
Movie 7407,2012,Action,4.152113660795887,370.75997380356927,96.6783393695814,Director 7407
Movie 7408,2018,Comedy,9.921780804931997,278.7835449274518,0.0,Director 7408
